id,url,reply_to,text,time
564784005193749,https://facebook.com/564784005193749,563679675304182,"Thank you for this post! I have not slept trained my little one who is going to be 3 months this week because I don’t feel comfortable and even my pediatrician told me although the practice recommends starting now, she doesn’t! I appreciate her honesty! All babies are different and we are all doing our best. Keep it up mamas! 💙","06/22/2022, 10:16:25"
563789191959897,https://facebook.com/563789191959897,563679675304182,"Same. I read all the post...I did all the things, but nothing really helped except listening to my child so finally at 5 months she started to sleep right because I finally started recognizing her cues which were subtle at first.","06/20/2022, 00:00:00"
563990355273114,https://facebook.com/563990355273114,563679675304182,YES!! Babies under 4 months are so so tiny still they need to be fed frequently and should only be put in a sleep schedule from 4 months! My baby is 5 months and she still wakes in the night it is what it is! I wake up 5 times a night so how can I expect my baby not to,"06/21/2022, 00:00:00"
564360655236084,https://facebook.com/564360655236084,563679675304182,"Oh the other hand, we had to start a very gentle modified version of the Ferber method at 2.5 months because she would scream for three straight hours. It was exhausting for everyone. It was making her gassy. She was exhausted and fussy during the day. Turns out she needed 5 minute of crying to put herself to sleep. Nobody can convince me that 5 minutes of crying to sleep is worse then 3 hours of us desperately trying to soothe her to sleep.","06/21/2022, 17:16:25"
564411681897648,https://facebook.com/564411681897648,564360655236084,Abby Smith I probably should’ve added this- you don’t even need to strictly follow a sleep training method! Can always mix and match and find something that works for your baby!😄,"06/21/2022, 20:16:29"
563936405278509,https://facebook.com/563936405278509,563679675304182,💯 the first 3 months is referred to as the 4th trimester because you and baby are just learning and adapting to them being newly in the world. Take it slow and bond with each other at this stage. You have plenty of time to get settled into a routine. ❤️❤️❤️,"06/20/2022, 00:00:00"
563784248627058,https://facebook.com/563784248627058,563679675304182,"Love this post ❤️. It’s good advice and very supportive. Those first few months are rough. With my second my expectations were to just survive it. It’s so dang hard when you are in the midst of it but then you look up and you survived the worst of it… at least until terrible twos, threenager, etc etc 😂","06/20/2022, 00:00:00"
563790748626408,https://facebook.com/563790748626408,563784248627058,Audra Febres I had so many plans and expectations before I had my baby and now I’m just like- whatever works😂,"06/20/2022, 00:00:00"
563800921958724,https://facebook.com/563800921958724,563784248627058,Megan Hall oh yes… with my first I had read every sleep training book and thought I had it all figured out. I also thought maternity leave was going to be a nice break from work 😂😂. Needless to say it was all very difficult and my son never slept. This time around has been a little easier just because I am more relaxed about everything and don’t have expectations regarding sleep.,"06/20/2022, 00:00:00"
564203235251826,https://facebook.com/564203235251826,563679675304182,"Love! Emphasis on the sleep training. You are not limited to CIO & Ferber or any method of letting your baby cry! There’s tooonnnss of sleep training techniques that are baby friendly that work just as well. Our baby is 4.5 months and hit the regression a few weeks ago. Our doctor gave us advice that’s works amazing! I breastfeed and put to bed at her regular bedtime (8:30-9), then wake for a top off feed right before I go to sleep (10-10:30) and we’ve stretched out until 4-5am before needing another feed then back to sleep until 7:30am. We only wake once a night which is great, no crying required, and our hope is that she will eventually cut out the 4am wake once she no longer needs night feeds.","06/21/2022, 00:00:00"
563801531958663,https://facebook.com/563801531958663,563679675304182,"Great post! The first few months are very difficult and ever changing. What worked best for me was splitting the night up with my husband. He was on baby duty from 9pm to 1am. I had pumped milk for him to bottle feed. It helped me get at least one decent stretch of sleep during the night and something to look forward to towards the end of the day. I went into another room, turned a fan on high and snoozed.","06/20/2022, 00:00:00"
563794618626021,https://facebook.com/563794618626021,563679675304182,"I got my baby on a schedule asap and couldn't believe it when it started working. I was a ftm and the schedule, while it was working, also made me a slave to it and stressed me out when one nap would go wrong.... So much info out there that we can forget to just be with them.","06/20/2022, 00:00:00"
563965001942316,https://facebook.com/563965001942316,563679675304182,"I was 100% this mom as a ftm. I thought my infant could be sleep trained. I have embraced the little sleep I get and even at almost 5 months, I get up and make him a bottle in the middle of the night. His naps are no longer than 2 hours a day, his last nap is between 20min and 1 hour and then bedtime is about 9pm. He slept through the night Sunday but here we are and he had a full diaper and a warm bottle and back to sleep. I only get this 1x so I just embrace it.

My biggest pet peeve is when ""friends"" tell me, let him cry it out or you'll spoil him by going to him when he cries. My son only cries when he needs something. I have put distance between me and those ""friends""","06/21/2022, 00:00:00"
563846585287491,https://facebook.com/563846585287491,563679675304182,"Yes … my little angel was sleeping the night then the 4 month regression / leap happened and we’ve recently gotten back after a couple weeks to typically waking once a night for a feed. I’m hopeful to get back to sleeping through the night but for now, we adjust and give him what he needs. ❤️🙏","06/20/2022, 00:00:00"
563932728612210,https://facebook.com/563932728612210,563679675304182,"I’ve been told to “just let my baby cry she’ll soon fall asleep” “you can’t keep going in to pick her up when she’s crying she’ll always be used to it”

I’ve always tended to her needs if she’s upset or fussing I’m there if she needs feeding I’m there if she needs just a cuddle to help settle and to know I’m there I’ll do it” couldn’t imagine just letting her go and cry herself to sleep it would break my heart.

Luckily I don’t know if it’s because I’ve always been there she knows now and will settle so much better her naps are good she’ll settle easily and go sleep knowing I’ll be there if she needs me and at night she goes down at 7.40-6am and sleeps without waking (maybe a odd time if she wants her dummie or maybe a little food and goes right down” she’s such a good baby and I think it’s us who contribute to that. I know all babies are not the same but for my baby she always knows mummy is there and mummy will always tend to my needs if so so she’s just a settled baby now and she has been since 3 months and is gaining well so I’m not worried about her going without a bottle during the night 💓👶🏻","06/20/2022, 00:00:00"
563806151958201,https://facebook.com/563806151958201,563679675304182,"Ughh mine is 6 months and is worse off sleeping more than ever before. He’s eating more and waking more at night now than when he was a newborn. Probably wakes about 4-9 times a night and is up for good at the crack of sunlight. I’m beyond exhausted, I even called out of work today for the first time in 8 months. I’m feeling depressed, anxious and more sleep deprived than ever. I just want my child to sleep, even if he wakes 3 times a night if he happy.","06/20/2022, 00:00:00"
563834878621995,https://facebook.com/563834878621995,563806151958201,"Lauren Hynson Risco I don't have advice, but I'm here to say I could have written this comment myself!! My 5 month old wakes every 1-2 hours at night for the last month and won't settle unless he eats. It's rare I will even get a 3-4 hour stretch and I am at my wits end too. Overtired, overstimulated,
over touched. I'm snapping at my fiance and while.i know it's normal to feel this way and the sleep regression was expected, I am also fearing I'm falling into a depression. I just wanted to say you are not alone and we will get through this and when we come out on the other wise we can say we survived it. I just keep telling myself ""it can't be like this forever"" to get through each night","06/20/2022, 00:00:00"
563849455287204,https://facebook.com/563849455287204,563806151958201,"Caitlyn Lon Lauren Hynson Risco hugs to you both🤍 you both are so strong. Try to take care of yourselves! (I know it’s easier said than done, but you are so deserving)","06/20/2022, 00:00:00"
564277225244427,https://facebook.com/564277225244427,563679675304182,"There’s a four month sleep regression?
Wow. Wouldn’t have known that. My first was sleeping through the night at 8 weeks and my second at 10. But I just got lucky with that. They sleep 8-8 every night. He’s almost 2 and she’s almost 1. But literally wouldn’t have known that","06/21/2022, 00:00:00"
564278311910985,https://facebook.com/564278311910985,564277225244427,Kali Faith Reis I’ve read that some babies aren’t even phased by it! Like they transition just fine and have no prob connecting sleep cycles or anything! The lucky ones🤣,"06/21/2022, 00:00:00"
564281075244042,https://facebook.com/564281075244042,564277225244427,Megan Hall I did have a cousin who lived with me for a bit and her daughter never slept 😂. It was horrible,"06/21/2022, 00:00:00"
563781138627369,https://facebook.com/563781138627369,563679675304182,Drink some water & hang in there 😂😂😂 love that! So true. Joining these groups is a blessing but sometimes a curse because of comparison aka thief of joy lol but it’s good to be reminded of this!,"06/20/2022, 00:00:00"
563790575293092,https://facebook.com/563790575293092,563781138627369,Jenavera Caldwell 🤣 right! Always gotta remind myself comparison is the thief of joy!,"06/20/2022, 00:00:00"
563950481943768,https://facebook.com/563950481943768,563781138627369,Jenavera Caldwell or if not breastfeeding - get a stiffer drink 🤣,"06/20/2022, 00:00:00"
563782061960610,https://facebook.com/563782061960610,563679675304182,Any advice on sleep training an 8 month old boobie monster? I’m up nursing every 2-3 hours at night. He’s a chunk too so I know it’s mostly for comfort but he won’t fall back asleep on his own and I’m tired,"06/20/2022, 00:00:00"
563785358626947,https://facebook.com/563785358626947,563782061960610,"Victoria Shute i was having this issue with my 9.5 month old. I started to wait 2-3 hours to feed after he went to bed and trying to get him to go back to sleep other ways. Rocking, patting his back, etc. It took a few weeks for him to adjust and understand he wasn’t going to get boob everytime he woke up. He’s sleeping so much better now and wakes up 1-2 times and i feed him those times.","06/20/2022, 00:00:00"
563785791960237,https://facebook.com/563785791960237,563782061960610,i kept extending the times between feeds.,"06/20/2022, 00:00:00"
563785855293564,https://facebook.com/563785855293564,563782061960610,Cassidy Phillips thank you!!! I’ll try this tonight! I’m so so so tired that I just immediately give him the boob so I’m mentally preparing myself to stop that tonight!,"06/20/2022, 00:00:00"
563789795293170,https://facebook.com/563789795293170,563782061960610,Victoria Shute I was the same way!! it took awhile for us to both get used to the change. Totally worth it though.,"06/20/2022, 00:00:00"
563805528624930,https://facebook.com/563805528624930,563679675304182,Very well said and thanks so much for assurance! I needed to hear this today. Truly appreciated!! 🙏🤗,"06/20/2022, 00:00:00"
563921465280003,https://facebook.com/563921465280003,563679675304182,"I agree, I don’t believe that babies can be sleep trained until 4-6 months depending on birth story, prematurity, etc… what you can do however, is give your baby some good habits to start working on and a consistent pattern. Follow their wake windows, place down somewhat drowsy instead of nursing or feeding to sleep. These will help later on if a mom does decide to sleep train. A newborn can’t be on a set schedule that is 100% true. ❤️","06/20/2022, 00:00:00"
564239588581524,https://facebook.com/564239588581524,563679675304182,YES! My newborn had jaundice so I was told not to let him ever go more than two hours without eating. So I purposely didn't even try to get more than two hours of sleep at a time for the first 8-10 weeks!,"06/21/2022, 00:00:00"
564240715248078,https://facebook.com/564240715248078,564239588581524,Kami Crabtree Madsen what’s crazy is mine had jaundice as well and no one told me anything like that or educated me lol. I had to Google and read things for myself🤦🏻‍♀️,"06/21/2022, 00:00:00"
564253775246772,https://facebook.com/564253775246772,563679675304182,"Thank you for your post Megan, it’s is always nice to hear we are not alone and other people are going through the same struggles 🙌🏼🙌🏼","06/21/2022, 00:00:00"
563816915290458,https://facebook.com/563816915290458,563679675304182,"Thank you for finally saying what we’re all thinking lol! Newborn stage is tough! BUT ITS TEMPORARY! This is a tiny blip in our lives! Soak it up because it’ll go so fast. Take the snuggles while you can ! That being said if your struggling and frustrated get help. I’ve said it before and I’ll say it again. If your baby is crying and you’re getting frustrated, PUT THE BABY DOWN! A baby won’t get hurt from crying but will potentially get hurt in a frustrated parents arms.","06/20/2022, 00:00:00"
563798398625643,https://facebook.com/563798398625643,563679675304182,Couldn’t have said it better myself! Was just thinking the same thing this morning. 💜,"06/20/2022, 00:00:00"
563930138612469,https://facebook.com/563930138612469,563679675304182,"Beautiful supportive post!

Hang in there legend's 💗","06/20/2022, 00:00:00"
563791271959689,https://facebook.com/563791271959689,563679675304182,"I started sleep training approximately at 5 months, and it last 2 weeks and i chose tackingcarababi
es method and it works perfectly 👍of course a lot of cry first couple days but its so worth it.","06/20/2022, 00:00:00"
564073618598121,https://facebook.com/564073618598121,563679675304182,"Yesss! Thank you for saying this! My first one is currently 16 weeks old. Reading how some are surprised that their babies are still waking up so often at 3 months and have been attempting at a rigid sleep schedule at 6-8weeks is a bit crazy to me. They’re so small and still developing!

I do have to say that my baby was very sensitive to many of the gassy foods and I didn’t even realize it until she has about 8 weeks. I would absolutely recommend to anyone having a hard time with a colicky baby/baby who is having trouble sleeping to really try to change up their diets (Google foods they can cause colic!)…it’s been a game changer for me/her. I’ve slowly introduced some foods back into my diet again in the past couple weeks, but still very much trying to avoid anything that can potentially cause her discomfort/gas.","06/21/2022, 00:00:00"
564419998563483,https://facebook.com/564419998563483,563679675304182,"So apt! Thank you. From my reading, even the famous Ferber method is intended from 6 months onward....yet, what works for one baby will often fail the other....","06/21/2022, 20:16:26"
564037921935024,https://facebook.com/564037921935024,563679675304182,👏🏻👏🏻👏🏻 love this!! My babe is 1yrs old and still wakes up once or twice at night! Some methods work so methods don’t!! Don’t pressure yourself to having the perfect sleeping child!!,"06/21/2022, 00:00:00"
564084761930340,https://facebook.com/564084761930340,563679675304182,Thank you!!! It blows my mind when people ask how they can get their 3 week old to sleep train. Noooo😪😪😪😪,"06/21/2022, 00:00:00"
563781775293972,https://facebook.com/563781775293972,563679675304182,Thanks for this post. Ugh it’s so tough when I read that babies sleeping through the night and my 11 week old doesn’t. Is it ok to pm you for some support? It’s tough being a FTM and no family around.,"06/20/2022, 00:00:00"
563791471959669,https://facebook.com/563791471959669,563781775293972,Amrita Vaswani it can be discouraging for sure. Every baby moves at their own pace! No worries. Pm me anytime💙,"06/20/2022, 00:00:00"
564034275268722,https://facebook.com/564034275268722,563679675304182,"Totally agree, love you post !","06/21/2022, 00:00:00"
563934438612039,https://facebook.com/563934438612039,563679675304182,I love all the comments here too! ❤️ wait til yalls babies start teething. 🫣 I think it’s just as bad as having a newborn. Babies = no sleep for parents lol,"06/20/2022, 00:00:00"
563801951958621,https://facebook.com/563801951958621,563679675304182,I really really needed to read this tonight. Thank you 💗,"06/20/2022, 00:00:00"
563862915285858,https://facebook.com/563862915285858,563679675304182,"🍼 🍉🍉 I will drink water to this 😊 it’s spot on thank you for this it should be pinned right at the top on this group to just remind everyone that every baby is different!! And like you said some methods might work for your baby but not for others but it’s good to share what works for you and it might help someone else. Mums/dads don’t be so hard on yourselves we’re all going through or have been through some tough times with our tiny humans but it does get easier (until they start to talk 😂 jk) you should all be proud for seeking advice no shame in it whatsoever just please don’t judge one another or tell another mum they shouldn’t be doing it that way unless it’s super unsafe of course. Let’s all just enjoy our babies they are not small for very long at all my first born will be a teenager in September and some nights she doesn’t sleep lol the newborn stages are the most stressful for sleeping as we’re use to a full nights sleep but it’s only for a short time just ride it would and let your baby BE a baby sleep schedules i think they baby makes there own on that one lol they wake up when they need something and some babies don’t even need alot of sleep you need to learn what they need could be literally anything from a tummy ache, reflux, over tired or they just simply want to be close to you. Whatever it is just stay calm take a deep breath and try something you may not have tried before even giving them a warm bath helps x","06/20/2022, 00:00:00"
563932435278906,https://facebook.com/563932435278906,563679675304182,A thousand thank yous! I always say these things when seeing so many posts! 🙌🙌🙌🙌🙌,"06/20/2022, 00:00:00"
563916471947169,https://facebook.com/563916471947169,563679675304182,Drink some wine and hang in there 🤣 jokes! Gosh my baby almost 6 months wakes up every 2 hours!! This too shall pass 🙈🤞,"06/20/2022, 00:00:00"
563945548610928,https://facebook.com/563945548610928,563916471947169,"Anri Venter wine and water, gotta have balance😂","06/20/2022, 00:00:00"
563920211946795,https://facebook.com/563920211946795,563679675304182,WORD 💚,"06/20/2022, 00:00:00"
563787561960060,https://facebook.com/563787561960060,563679675304182,True fact is also babies wake to prevent Sid’s!,"06/20/2022, 00:00:00"
564160298589453,https://facebook.com/564160298589453,563679675304182,"Mine is 6 months and we're just now starting, she sleeps through the night for the most part, but wants me to rock her for hours before which I can't really do because I have a 2 year old who goes to bed at the same time","06/21/2022, 00:00:00"
563891615282988,https://facebook.com/563891615282988,563679675304182,"Well said. So many parents putting unnecessary pressure on themselves to have this perfect little baby when it's all just an illusion. Babies live by their own schedule until they are past 6 months. Some baby's can follow routine but even then there are always hiccups.
I see alot of posts upset that someone else's baby sleeps all night from 3 weeks blah blah. Well every baby is different. They all have different sleep needs and some are more laid back than others.
I have 3 daughters, all raised the same with same sleep techniques
Daughter 1 woke up every 2 hours for the first 18 months. Cried alot but went to sleep well and needed lots of attention(aged 18 now and still hypo)
Daughter 2 slept through the night from 7pm to 7am from 3 weeks. Most laid back ever( now aged 14 and still the most laid back little girl ever)
Daughter 3 aged 5 weeks now. Very hard to get to sleep and requires hours of rocking, bouncing and walking the house. Wakes every 2 hours. Needs holding all day lol

It's just their personality and needs. You can read 1 million things on here and it won't change the fact your baby had their own individual needs.
Relax, follow your babies cues, embrace their personality and needs and stop trying to fit them into a text book box.
They grow up so so quick.
Take each day as it comes and don't forget that you can put them down and go to your room for a minute if you need to relax","06/20/2022, 00:00:00"
563852448620238,https://facebook.com/563852448620238,563679675304182,👍🏻👍🏻👍🏻,"06/20/2022, 00:00:00"
563783188627164,https://facebook.com/563783188627164,563679675304182,💗💙💕,"06/20/2022, 00:00:00"
563813555290794,https://facebook.com/563813555290794,563679675304182,💯💯💯💯💯💯,"06/20/2022, 00:00:00"
563816875290462,https://facebook.com/563816875290462,563813555290794,My daughter just started sleeping through the night at 14 months old!!!!,"06/20/2022, 00:00:00"
563803738625109,https://facebook.com/563803738625109,563679675304182,💯💯,"06/20/2022, 00:00:00"
564150661923750,https://facebook.com/564150661923750,563679675304182,❤️❤️,"06/21/2022, 00:00:00"
563782525293897,https://facebook.com/563782525293897,563679675304182,"My oldest had to cio, my 2nd slept on his own from jump. Just know that each and every nany is different. And EVERY SINGLE MOM AT ONE POUNT FEELS THEYRE SCREWING UP.","06/20/2022, 00:00:00"
564210458584437,https://facebook.com/564210458584437,563679675304182,Big free,"06/21/2022, 00:00:00"
564136015258548,https://facebook.com/564136015258548,563679675304182,Magnificen Joschka,"06/21/2022, 00:00:00"
564104115261738,https://facebook.com/564104115261738,563679675304182,Thank you for sharing,"06/21/2022, 00:00:00"
564048871933929,https://facebook.com/564048871933929,563679675304182,"As a pediatric sleep consultant, I appreciate and applaud this post. Thank you for sharing. You are spot on. If you’re interested in becoming a sleep consultant, set your own hours to have family time, and work from home, pm me to learn more. I think you’ve got what it takes to support other families!","06/21/2022, 00:00:00"
563933308612152,https://facebook.com/563933308612152,563679675304182,Can someone make this a permanent headline on the page?,"06/20/2022, 00:00:00"
563849171953899,https://facebook.com/563849171953899,563679675304182,Thank you for this 🧡,"06/20/2022, 00:00:00"
563823565289793,https://facebook.com/563823565289793,563679675304182,💯👏👏👏 Love this!,"06/20/2022, 00:00:00"
563814168624066,https://facebook.com/563814168624066,563679675304182,I love this post! So on point ❤️,"06/20/2022, 00:00:00"
563812201957596,https://facebook.com/563812201957596,563679675304182,Very well said!! ❤️,"06/20/2022, 00:00:00"
563806538624829,https://facebook.com/563806538624829,563679675304182,Love this post!,"06/20/2022, 00:00:00"
563796545292495,https://facebook.com/563796545292495,563679675304182,Thank you for sharing this!,"06/20/2022, 00:00:00"
563785528626930,https://facebook.com/563785528626930,563679675304182,Couldn't have said this better 💕💕💕,"06/20/2022, 00:00:00"
563785238626959,https://facebook.com/563785238626959,563679675304182,THANK YOU!!!,"06/20/2022, 00:00:00"
