id,url,reply_to,text,time
550671383271678,https://facebook.com/550671383271678,550631706608979,"He’s crying because he is still tired, not enough night sleep. Bed too late. Bring forward to 7 and when he wakes resettle him.
#sleepconsultan
t here
You may need to look at full routine.
Always worth checking with a medical professional also","06/01/2022, 17:40:03"
552877043051112,https://facebook.com/552877043051112,550671383271678,Michelle P Kingston how do you make them go to bed sooner? My baby will be 4 months on the 16 and does not go to bed until about 9 at night. If I try sooner with a nice bath clean diaper and giving him his booby before bed he will sleep for an hour wake up and need to be awake for an hour and then eat and go back to bed but it can take even longer at this point because he’s gotten a little snooze,"06/01/2022, 17:40:09"
553066406365509,https://facebook.com/553066406365509,550671383271678,Chyvonne Dittburner you may need to review and adjust full day routine.,"06/01/2022, 17:40:09"
552340079771475,https://facebook.com/552340079771475,550631706608979,I make my baby up when she does this I have no idea why she does it but she does it often and I just sit her up which wakes her than she's perfectly happy,"06/01/2022, 17:40:03"
550687453270071,https://facebook.com/550687453270071,550631706608979,My baby does something similar. He’s still partially asleep and needing comfort. I usually sit my guy up or cuddle him next to me. He calms and goes back to deep sleep.,"06/01/2022, 17:40:03"
550867263252090,https://facebook.com/550867263252090,550631706608979,"So let me Show you a Video from Just now...He is Not hungry, hot or cold, theeting possible But He doesnt Like me touching bis gums... IT Just Looks Like a really Bad Dream...Breaks my heart","06/01/2022, 17:40:03"
550660259939457,https://facebook.com/550660259939457,550631706608979,"If you’ve tried to burp him, and it’s not due to hunger, very likely he’s teething, maybe give him a teether or wash you hands and massage his gum when he cries.","06/01/2022, 17:40:03"
564780658527417,https://facebook.com/564780658527417,550631706608979,My son does this is he goes to bed late and wakes up early. It's like he's awake but doesn't want to be awake. I would try and move up his bedtime and see if that helps,"06/22/2022, 09:40:03"
556436192695197,https://facebook.com/556436192695197,550631706608979,Do you co sleep? Only asking because my little one does this when he’s too hot I simply remove his pajamas and he calms down,"06/08/2022, 17:40:03"
552161806455969,https://facebook.com/552161806455969,550631706608979,"Should be around 11-12 hrs of sleep, definitely still tired! If he is moving a lot and crying give him some time to settle because he might just be getting comfortable again. 5-6 am is a really light sleep period so this is common for them to wake up easily at this time but really be tired still","06/01/2022, 17:40:03"
553180859687397,https://facebook.com/553180859687397,550631706608979,Poor baby 😢 maybe teething? 🙏 I hope he gets better soon! 🫶🏻,"06/01/2022, 17:40:03"
552561003082716,https://facebook.com/552561003082716,550631706608979,Mine does the same thing! Just turned 6 months this weeks. He seemed to dream more during naps for some reason but 95% of the time would wake up crying and then kind of snap out of it and be ok. One night we caught him on the monitor and it was clear he was dreaming. It's happened less in the last couple few weeks .,"06/01/2022, 17:40:03"
551952006476949,https://facebook.com/551952006476949,550631706608979,"I would have just gotten up from bed (if he has woken up in the am crying). Most times babies want to communicate verbally but they yet don’t know how, so usually they cry. I would have gotten up with him and changed the scenery. Maybe go outside and drink a coffee or water and allow him to embrace his surroundings.","06/01/2022, 17:40:03"
551588269846656,https://facebook.com/551588269846656,550631706608979,My now 3 year old has done this and still does.. doctor told me it’s night terrors. There’s not much you can really do and comforting them when they are like this doesn’t help. So just be there in case your little one needs you but more than likely they don’t even remember it happens and they suggest not trying to wake them up.,"06/01/2022, 17:40:03"
550741903264626,https://facebook.com/550741903264626,550631706608979,My boy done this two mornings in a row. Found out he had a urine infection. Check his temp and if he can’t seem to settle best to take him to the dr’s or a&e xx,"06/01/2022, 17:40:03"
550922223246594,https://facebook.com/550922223246594,550631706608979,My baby also does this. I found he wants to urinate. And after his bladder is empty he calm down,"06/01/2022, 17:40:03"
551416403197176,https://facebook.com/551416403197176,550631706608979,Definitely bad dreams/ not fully awake! When he does this get him to wake him and open his eyes! My son use to do the same thing and scream bloody murder…,"06/01/2022, 17:40:03"
550646436607506,https://facebook.com/550646436607506,550631706608979,It could be gas or he’s teething. My son does the same thing.,"06/01/2022, 17:40:03"
550646666607483,https://facebook.com/550646666607483,550646436607506,baby orajel works great for us! They have a day time and night time .,"06/01/2022, 17:40:09"
550986329906850,https://facebook.com/550986329906850,550631706608979,"My daughter, 9 months old, will cry in the morning with her eyes closed l. That's how we know she not ready to fully wake up. We give her a bottle then usually about 730 8 she will wake up, eyes open and start ""talking"". That's usually when we know she's ready to wake up fully.","06/01/2022, 17:40:03"
550737176598432,https://facebook.com/550737176598432,550631706608979,This happens with us too! It makes me so sad. She’s almost 5 months.,"06/01/2022, 17:40:03"
551034163235400,https://facebook.com/551034163235400,550631706608979,9 is too late of a bedtime. Try pushing it up. He looks tired to me 🤞🏼,"06/01/2022, 17:40:03"
553081146364035,https://facebook.com/553081146364035,550631706608979,Could be gas pains? My eldest used to do this and when he would start I would do the bicycle leg thing on him and he would realease a lot of gas etc and then be fine 🤷‍♀️,"06/01/2022, 17:40:03"
550650006607149,https://facebook.com/550650006607149,550631706608979,"Could totally be gas. Mabey burp him , try gas and colic drops to with probiotics.","06/01/2022, 17:40:03"
550666193272197,https://facebook.com/550666193272197,550631706608979,"Most likely teething, try some ibuprofen or Motrin when you give him his second bottle and see if it he wakes up happier","06/01/2022, 17:40:04"
553839609621522,https://facebook.com/553839609621522,550631706608979,It sounds like he may still be tired. Kids at that age usually sleep around 11-12 hours at night.,"06/08/2022, 17:40:04"
550939873244829,https://facebook.com/550939873244829,550631706608979,Ours did something similar and turns out he would get hot at night so we changed his attire and that did it!,"06/01/2022, 17:40:04"
551865076485642,https://facebook.com/551865076485642,550631706608979,I would say he’s not getting enough restful sleep. When it becomes daylight his body wants to be awake but his brain says we haven’t slept well enough. This causes the crying. I would check with pediatrician as well make sure that there isn’t an underlying imbalance.,"06/01/2022, 17:40:04"
551184586553691,https://facebook.com/551184586553691,550631706608979,My boy will do this if he has fever,"06/01/2022, 17:40:04"
552388686433281,https://facebook.com/552388686433281,550631706608979,It could just be growing pains.,"06/01/2022, 17:40:04"
551707783168038,https://facebook.com/551707783168038,550631706608979,Colic issue or teething can be one of the reasons,"06/01/2022, 17:40:04"
550654469940036,https://facebook.com/550654469940036,550631706608979,my baby also like that..maybe beacuse of teething,"06/01/2022, 17:40:04"
550999683238848,https://facebook.com/550999683238848,550631706608979,"Thanks you all so much...
I will try everything and keep you updated ...
❤️","06/01/2022, 17:40:04"
550646263274190,https://facebook.com/550646263274190,550631706608979,I think its the teething,"06/01/2022, 17:40:04"
551061099899373,https://facebook.com/551061099899373,550631706608979,"Have bedtime routine start at 7. Could also be night terrors/
nightmares","06/01/2022, 17:40:04"
550642526607897,https://facebook.com/550642526607897,550631706608979,Try to give him bottle 🍼 if he's not hungry then maybe a colid.. he need colid drops,"06/01/2022, 17:40:04"
551240663214750,https://facebook.com/551240663214750,550631706608979,Maybe he’s hungry and wants to be fed,"06/01/2022, 17:40:04"
550641589941324,https://facebook.com/550641589941324,550631706608979,Give him a bottle when he starts doing that. Seems like he’s hungry but still tired.,"06/01/2022, 17:40:04"
550642413274575,https://facebook.com/550642413274575,550641589941324,Olivia Sahra yeah i thought so too...But that doesnt seem to be IT ..once Hes awake He is Not hungry anymore ..🙈,"06/01/2022, 17:40:10"
551743806497769,https://facebook.com/551743806497769,550631706608979,"He’s definitely not getting enough sleep, probably too much light sleep and not enough deep (non REM sleep). And that could also cause sleep disturbances/
“nightmares “. At his age, he should be getting 12 hours of sleep a night. Poor baby, he will be ok, it’s so hard to see them cry 😭","06/01/2022, 17:40:04"
550649356607214,https://facebook.com/550649356607214,550631706608979,My baby girl is 5 almost 6 months and she does this too she will wake up and cry in the morning or even in the middle of the night. She’s a cuddler and I give her a binky and a blanket. The binky and blanket are soothers and my holding her as she’s soothing helps. If he takes a binky try a binky and a blanket and walk around and rock him it may or may not help. Best of luck momma I hope you find a solution💕,"06/01/2022, 17:40:04"
550896093249207,https://facebook.com/550896093249207,550631706608979,does his hears hurt? when mine was 6 months she HATED laying on her back cauee it was hurting her ears putting too much pressure. she had an ear infection.,"06/01/2022, 17:40:04"
550897063249110,https://facebook.com/550897063249110,550631706608979,Anyone need help about pragnancy nd periods nd breastfeeding come inbox,"06/01/2022, 17:40:04"
